Country Name,Country Code,Year,Population
Low & middle income,LMY,1996,4511311531.0
Lesotho,LSO,1996,1972418.0
Late-demographic dividend,LTE,1996,1972254664.0
Lithuania,LTU,1996,3601613.0
Luxembourg,LUX,1996,414225.0
Latvia,LVA,1996,2457222.0
"Macao SAR, China",MAC,1996,415100.0
St. Martin (French part),MAF,1996,29443.0
Morocco,MAR,1996,26808107.0
Monaco,MCO,1996,31837.0
Moldova,MDA,1996,2947293.0
Madagascar,MDG,1996,14510711.0
Maldives,MDV,1996,262347.0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1996,449859387.0
Mexico,MEX,1996,92452702.0
Marshall Islands,MHL,1996,48775.0
Middle income,MIC,1996,4221979035.0
North Macedonia,MKD,1996,2012553.0
Mali,MLI,1996,10407278.0
Malta,MLT,1996,379905.0
Myanmar,MMR,1996,43154860.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1996,422368926.0
Montenegro,MNE,1996,611003.0
Mongolia,MNG,1996,2259507.0
Northern Mariana Islands,MNP,1996,51706.0
Mozambique,MOZ,1996,16492480.0
Mauritania,MRT,1996,2358188.0
Mauritius,MUS,1996,1133996.0
Malawi,MWI,1996,10352228.0
Malaysia,MYS,1996,20850087.0
North America,NAC,1996,299064031.0
Namibia,NAM,1996,1646103.0
New Caledonia,NCL,1996,205034.0
Niger,NER,1996,10044852.0
Nigeria,NGA,1996,113754779.0
Nicaragua,NIC,1996,4729974.0
Netherlands,NLD,1996,15530498.0
Norway,NOR,1996,4381336.0
Nepal,NPL,1996,22741862.0
Nauru,NRU,1996,10183.0
New Zealand,NZL,1996,3732000.0
OECD members,OED,1996,1167149370.0
Oman,OMN,1996,2156926.0
Other small states,OSS,1996,9493131.0
Pakistan,PAK,1996,138557092.0
Panama,PAN,1996,2780227.0
Peru,PER,1996,24811171.0
Philippines,PHL,1996,72190242.0
Palau,PLW,1996,17654.0
Papua New Guinea,PNG,1996,4813361.0
Poland,POL,1996,38624370.0
Pre-demographic dividend,PRE,1996,503373634.0
Puerto Rico (US),PRI,1996,3724655.0
"Korea, Dem. People's Rep.",PRK,1996,22895746.0
Portugal,PRT,1996,10063945.0
Paraguay,PRY,1996,4687543.0
West Bank and Gaza,PSE,1996,2587997.0
Pacific island small states,PSS,1996,1926342.0
Post-demographic dividend,PST,1996,1000836719.0
French Polynesia,PYF,1996,225489.0
Qatar,QAT,1996,529019.0
Romania,ROU,1996,22619004.0
Russian Federation,RUS,1996,148160129.0
Rwanda,RWA,1996,6708764.0
South Asia,SAS,1996,1145998648.0
Saudi Arabia,SAU,1996,13831009.0
Sudan,SDN,1996,25231528.0
Senegal,SEN,1996,9067014.0
Singapore,SGP,1996,3670704.0
Solomon Islands,SLB,1996,396009.0
Sierra Leone,SLE,1996,4199210.0
El Salvador,SLV,1996,5805286.0
San Marino,SMR,1996,25482.0
Somalia,SOM,1996,7554474.0
Serbia,SRB,1996,7622185.0
Sub-Saharan Africa (excluding high income),SSA,1996,553009918.0
South Sudan,SSD,1996,5356925.0
Sub-Saharan Africa,SSF,1996,612553970.0
Small states,SST,1996,15248657.0
Sao Tome and Principe,STP,1996,136962.0
Suriname,SUR,1996,438830.0
Slovak Republic,SVK,1996,5373361.0
Slovenia,SVN,1996,1988628.0
Sweden,SWE,1996,8840998.0
Eswatini,SWZ,1996,989841.0
Sint Maarten (Dutch part),SXM,1996,31598.0
Seychelles,SYC,1996,76417.0
Syrian Arab Republic,SYR,1996,15018104.0
Turks and Caicos Islands,TCA,1996,15765.0
Chad,TCD,1996,7410108.0
East Asia & Pacific (IDA & IBRD countries),TEA,1996,1715764488.0
Europe & Central Asia (IDA & IBRD countries),TEC,1996,438325526.0
Togo,TGO,1996,4577860.0
Thailand,THA,1996,59920064.0
Tajikistan,TJK,1996,6066523.0
Turkmenistan,TKM,1996,4263819.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1996,473775482.0
Timor-Leste,TLS,1996,892282.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1996,419780929.0
Tonga,TON,1996,100275.0
South Asia (IDA & IBRD),TSA,1996,1145998648.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1996,612553970.0
Trinidad and Tobago,TTO,1996,1300928.0
Tunisia,TUN,1996,9294432.0
Turkiye,TUR,1996,61951134.0
Tuvalu,TUV,1996,9342.0
Tanzania,TZA,1996,30945762.0
Uganda,UGA,1996,21231550.0
Ukraine,UKR,1996,51226109.0
Upper middle income,UMC,1996,2264443158.0
Uruguay,URY,1996,3206324.0
United States,USA,1996,269394000.0
Uzbekistan,UZB,1996,23351981.0
St. Vincent and the Grenadines,VCT,1996,113119.0
"Venezuela, RB",VEN,1996,22662113.0
British Virgin Islands,VGB,1996,18287.0
Virgin Islands (U.S.),VIR,1996,108095.0
Viet Nam,VNM,1996,73156447.0
Vanuatu,VUT,1996,170911.0
World,WLD,1996,5822614626.0
Samoa,WSM,1996,176071.0
Kosovo,XKX,1996,2168753.0
"Yemen, Rep.",YEM,1996,17313177.0
South Africa,ZAF,1996,45123018.0
Zambia,ZMB,1996,9004053.0
Zimbabwe,ZWE,1996,11158360.0
Aruba,ABW,1997,86301.0
Africa Eastern and Southern,AFE,1997,375646235.0
Afghanistan,AFG,1997,18452091.0
Africa Western and Central,AFW,1997,253207584.0
Angola,AGO,1997,14660413.0
Albania,ALB,1997,3148281.0
Andorra,AND,1997,64700.0
Arab World,ARB,1997,266565183.0
United Arab Emirates,ARE,1997,2817410.0
Argentina,ARG,1997,35947791.0
Armenia,ARM,1997,3246289.0
American Samoa,ASM,1997,54362.0
Antigua and Barbuda,ATG,1997,71053.0
Australia,AUS,1997,18423037.0
Austria,AUT,1997,7968041.0
Azerbaijan,AZE,1997,7838250.0
Burundi,BDI,1997,6070042.0
Belgium,BEL,1997,10181245.0
Benin,BEN,1997,6583365.0
Burkina Faso,BFA,1997,10934223.0
Bangladesh,BGD,1997,127198069.0
Bulgaria,BGR,1997,8312068.0
Bahrain,BHR,1997,589115.0
"Bahamas, The",BHS,1997,310904.0
Bosnia and Herzegovina,BIH,1997,4018227.0
Belarus,BLR,1997,10117433.0
Belize,BLZ,1997,217446.0
Bermuda,BMU,1997,60177.0
Bolivia,BOL,1997,8167900.0
Brazil,BRA,1997,166661659.0
Barbados,BRB,1997,262392.0
Brunei Darussalam,BRN,1997,305341.0
Bhutan,BTN,1997,558697.0
Botswana,BWA,1997,1571691.0
Central African Republic,CAF,1997,3531700.0
Canada,CAN,1997,29905948.0
Central Europe and the Baltics,CEB,1997,109422013.0
Switzerland,CHE,1997,7088906.0
Channel Islands,CHI,1997,146214.0
Chile,CHL,1997,14932434.0
China,CHN,1997,1230075000.0
Cote d'Ivoire,CIV,1997,16047170.0
Cameroon,CMR,1997,13775214.0
"Congo, Dem. Rep.",COD,1997,46029902.0
"Congo, Rep.",COG,1997,2887862.0
Colombia,COL,1997,37121149.0
Comoros,COM,1997,507777.0
Cabo Verde,CPV,1997,432798.0
Costa Rica,CRI,1997,3701711.0
Caribbean small states,CSS,1997,3861673.0
Cuba,CUB,1997,10997934.0
Curacao,CUW,1997,146956.0
Cayman Islands,CYM,1997,35543.0
Cyprus,CYP,1997,897568.0
Czechia,CZE,1997,10304131.0
Germany,DEU,1997,82034771.0
Djibouti,DJI,1997,671817.0
Dominica,DMA,1997,69299.0
Denmark,DNK,1997,5284991.0
Dominican Republic,DOM,1997,8174078.0
Algeria,DZA,1997,29579301.0
East Asia & Pacific (excluding high income),EAP,1997,1760512371.0
Early-demographic dividend,EAR,1997,2369042441.0
East Asia & Pacific,EAS,1997,1988067577.0
Europe & Central Asia (excluding high income),ECA,1997,216672059.0
Europe & Central Asia,ECS,1997,862335056.0
Ecuador,ECU,1997,12031127.0
"Egypt, Arab Rep.",EGY,1997,68431740.0
Euro area,EMU,1997,323306275.0
Eritrea,ERI,1997,2152135.0
Spain,ESP,1997,40057389.0
Estonia,EST,1997,1399535.0
Ethiopia,ETH,1997,61404539.0
European Union,EUU,1997,427547651.0
Fragile and conflict affected situations,FCS,1997,581551866.0
Finland,FIN,1997,5139835.0
Fiji,FJI,1997,812139.0
France,FRA,1997,59968066.0
Faroe Islands,FRO,1997,44131.0
"Micronesia, Fed. Sts.",FSM,1997,111071.0
Gabon,GAB,1997,1181439.0
United Kingdom,GBR,1997,58316954.0
Georgia,GEO,1997,4349913.0
Ghana,GHA,1997,18238958.0
Gibraltar,GIB,1997,27582.0
Guinea,GIN,1997,7931370.0
"Gambia, The",GMB,1997,1338889.0
Guinea-Bissau,GNB,1997,1165545.0
Equatorial Guinea,GNQ,1997,616893.0
Greece,GRC,1997,10661259.0
Grenada,GRD,1997,105293.0
Greenland,GRL,1997,56000.0
Guatemala,GTM,1997,10857754.0
Guam,GUM,1997,154215.0
Guyana,GUY,1997,762245.0
High income,HIC,1997,1236130404.0
"Hong Kong SAR, China",HKG,1997,6489300.0
Honduras,HND,1997,6071454.0
Heavily indebted poor countries (HIPC),HPC,1997,443196153.0
Croatia,HRV,1997,4534920.0
Haiti,HTI,1997,7854298.0
Hungary,HUN,1997,10290486.0
IBRD only,IBD,1997,3832391543.0
IDA & IBRD total,IBT,1997,4884731621.0
IDA total,IDA,1997,1052340078.0
IDA blend,IDB,1997,364489851.0
Indonesia,IDN,1997,206536095.0
IDA only,IDX,1997,687850227.0
Isle of Man,IMN,1997,72909.0
India,IND,1997,999133762.0
Ireland,IRL,1997,3674171.0
"Iran, Islamic Rep.",IRN,1997,63639638.0
Iraq,IRQ,1997,22176593.0
Iceland,ISL,1997,271128.0
Israel,ISR,1997,5836000.0
Italy,ITA,1997,56890372.0
Jamaica,JAM,1997,2547848.0
Jordan,JOR,1997,5046285.0
Japan,JPN,1997,126057000.0
Kazakhstan,KAZ,1997,16043251.0
Kenya,KEN,1997,28101768.0
Kyrgyz Republic,KGZ,1997,4696421.0
Cambodia,KHM,1997,11570982.0
Kiribati,KIR,1997,84147.0
St. Kitts and Nevis,KNA,1997,43428.0
"Korea, Rep.",KOR,1997,45953580.0
Kuwait,KWT,1997,1787683.0
Latin America & Caribbean (excluding high income),LAC,1997,442282724.0
Lao PDR,LAO,1997,5152011.0
Lebanon,LBN,1997,4108405.0
Liberia,LBR,1997,2412989.0
Libya,LBY,1997,5064639.0
St. Lucia,LCA,1997,152569.0
Latin America & Caribbean,LCN,1997,497097004.0
Least developed countries: UN classification,LDC,1997,625267815.0
Low income,LIC,1997,297416997.0
Liechtenstein,LIE,1997,31232.0
Sri Lanka,LKA,1997,18248200.0
Lower middle income,LMC,1997,1999429097.0
Low & middle income,LMY,1997,4587799929.0
Lesotho,LSO,1997,1988130.0
Late-demographic dividend,LTE,1997,1991505992.0
Lithuania,LTU,1997,3575137.0
Luxembourg,LUX,1997,419450.0
Latvia,LVA,1997,2432851.0
"Macao SAR, China",MAC,1997,417300.0
St. Martin (French part),MAF,1997,29323.0
Morocco,MAR,1997,27213337.0
Monaco,MCO,1997,32063.0
Moldova,MDA,1997,2936413.0
Madagascar,MDG,1997,14990814.0
Maldives,MDV,1997,267707.0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1997,460864078.0
Mexico,MEX,1997,94021207.0
Marshall Islands,MHL,1997,49259.0
Middle income,MIC,1997,4290382932.0
North Macedonia,MKD,1997,1996869.0
Mali,MLI,1997,10646495.0
Malta,MLT,1997,382791.0
Myanmar,MMR,1997,43708798.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1997,432334916.0
Montenegro,MNE,1997,609520.0
Mongolia,MNG,1997,2291750.0
Northern Mariana Islands,MNP,1997,56596.0
Mozambique,MOZ,1997,16949982.0
Mauritania,MRT,1997,2411306.0
Mauritius,MUS,1997,1148284.0
Malawi,MWI,1997,10562035.0
Malaysia,MYS,1997,21375218.0
North America,NAC,1997,302623125.0
Namibia,NAM,1997,1689264.0
New Caledonia,NCL,1997,209560.0
Niger,NER,1997,10383969.0
Nigeria,NGA,1997,116754792.0
Nicaragua,NIC,1997,4809573.0
Netherlands,NLD,1997,15610650.0
Norway,NOR,1997,4405157.0
Nepal,NPL,1997,23219463.0
Nauru,NRU,1997,10197.0
New Zealand,NZL,1997,3781300.0
OECD members,OED,1997,1176191803.0
Oman,OMN,1997,2190720.0
Other small states,OSS,1997,9618823.0
Pakistan,PAK,1997,142531804.0
Panama,PAN,1997,2836695.0
Peru,PER,1997,25274147.0
Philippines,PHL,1997,73908810.0
Palau,PLW,1997,18108.0
Papua New Guinea,PNG,1997,4987883.0
Poland,POL,1997,38649660.0
Pre-demographic dividend,PRE,1997,516729805.0
Puerto Rico (US),PRI,1997,3759430.0
"Korea, Dem. People's Rep.",PRK,1997,23110830.0
Portugal,PRT,1997,10108977.0
Paraguay,PRY,1997,4794412.0
West Bank and Gaza,PSE,1997,2706518.0
Pacific island small states,PSS,1997,1954642.0
Post-demographic dividend,PST,1997,1006102041.0
French Polynesia,PYF,1997,229121.0
Qatar,QAT,1997,550500.0
Romania,ROU,1997,22553978.0
Russian Federation,RUS,1997,147915361.0
Rwanda,RWA,1997,7755238.0
South Asia,SAS,1997,1168625898.0
Saudi Arabia,SAU,1997,14374943.0
Sudan,SDN,1997,25799821.0
Senegal,SEN,1997,9283495.0
Singapore,SGP,1997,3796038.0
Solomon Islands,SLB,1997,407474.0
Sierra Leone,SLE,1997,4253716.0
El Salvador,SLV,1997,5844578.0
San Marino,SMR,1997,25800.0
Somalia,SOM,1997,7824525.0
Serbia,SRB,1997,7598538.0
Sub-Saharan Africa (excluding high income),SSA,1997,567371961.0
South Sudan,SSD,1997,5509136.0
Sub-Saharan Africa,SSF,1997,628853819.0
Small states,SST,1997,15435138.0
Sao Tome and Principe,STP,1997,138922.0
Suriname,SUR,1997,448067.0
Slovak Republic,SVK,1997,5383291.0
Slovenia,SVN,1997,1985956.0
Sweden,SWE,1997,8846062.0
Eswatini,SWZ,1997,1006635.0
Sint Maarten (Dutch part),SXM,1997,31404.0
Seychelles,SYC,1997,77319.0
Syrian Arab Republic,SYR,1997,15417542.0
Turks and Caicos Islands,TCA,1997,16482.0
Chad,TCD,1997,7670366.0
East Asia & Pacific (IDA & IBRD countries),TEA,1997,1737429846.0
Europe & Central Asia (IDA & IBRD countries),TEC,1997,438638046.0
Togo,TGO,1997,4725030.0
Thailand,THA,1997,60724584.0
Tajikistan,TJK,1997,6139829.0
Turkmenistan,TKM,1997,4336730.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1997,481555614.0
Timor-Leste,TLS,1997,917184.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1997,429628398.0
Tonga,TON,1997,100674.0
South Asia (IDA & IBRD),TSA,1997,1168625898.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1997,628853819.0
Trinidad and Tobago,TTO,1997,1305836.0
Tunisia,TUN,1997,9421270.0
Turkiye,TUR,1997,62852966.0
Tuvalu,TUV,1997,9400.0
Tanzania,TZA,1997,31578089.0
Uganda,UGA,1997,21856046.0
Ukraine,UKR,1997,50786885.0
Upper middle income,UMC,1997,2290953835.0
Uruguay,URY,1997,3223345.0
United States,USA,1997,272657000.0
Uzbekistan,UZB,1997,23758960.0
St. Vincent and the Grenadines,VCT,1997,113141.0
"Venezuela, RB",VEN,1997,23131685.0
British Virgin Islands,VGB,1997,18756.0
Virgin Islands (U.S.),VIR,1997,108357.0
Viet Nam,VNM,1997,74226889.0
Vanuatu,VUT,1997,174626.0
World,WLD,1997,5908466557.0
Samoa,WSM,1997,177547.0
Kosovo,XKX,1997,2197284.0
"Yemen, Rep.",YEM,1997,17873936.0
South Africa,ZAF,1997,45666838.0
Zambia,ZMB,1997,9237063.0
Zimbabwe,ZWE,1997,11369827.0
Aruba,ABW,1998,88451.0
Africa Eastern and Southern,AFE,1998,385505757.0
Afghanistan,AFG,1998,19159996.0
Africa Western and Central,AFW,1998,260297834.0
Angola,AGO,1998,15159370.0
Albania,ALB,1998,3128530.0
Andorra,AND,1998,65382.0
Arab World,ARB,1998,273094199.0
United Arab Emirates,ARE,1998,3040421.0
Argentina,ARG,1998,36372860.0
Armenia,ARM,1998,3208401.0
American Samoa,ASM,1998,55334.0
Antigua and Barbuda,ATG,1998,72412.0
Australia,AUS,1998,18607584.0
Austria,AUT,1998,7976789.0
Azerbaijan,AZE,1998,7913000.0
Burundi,BDI,1998,6187108.0
Belgium,BEL,1998,10203008.0
Benin,BEN,1998,6789489.0
Burkina Faso,BFA,1998,11240664.0
Bangladesh,BGD,1998,129622332.0
Bulgaria,BGR,1998,8256786.0
Bahrain,BHR,1998,604842.0
"Bahamas, The",BHS,1998,315368.0
Bosnia and Herzegovina,BIH,1998,4089356.0
Belarus,BLR,1998,10071963.0
Belize,BLZ,1998,225173.0
Bermuda,BMU,1998,60639.0
Bolivia,BOL,1998,8313394.0
Brazil,BRA,1998,169159655.0
Barbados,BRB,1998,262436.0
Brunei Darussalam,BRN,1998,312385.0
Bhutan,BTN,1998,569435.0
Botswana,BWA,1998,1606899.0
Central African Republic,CAF,1998,3628827.0
Canada,CAN,1998,30155173.0
Central Europe and the Baltics,CEB,1998,109238340.0
Switzerland,CHE,1998,7110001.0
Channel Islands,CHI,1998,146906.0
Chile,CHL,1998,15127799.0
China,CHN,1998,1241935000.0
Cote d'Ivoire,CIV,1998,16663948.0
Cameroon,CMR,1998,14144860.0
"Congo, Dem. Rep.",COD,1998,47297600.0
"Congo, Rep.",COG,1998,2952061.0
Colombia,COL,1998,37792165.0
Comoros,COM,1998,516597.0
Cabo Verde,CPV,1998,439784.0
Costa Rica,CRI,1998,3782838.0
Caribbean small states,CSS,1998,3893594.0
Cuba,CUB,1998,11034712.0
Curacao,CUW,1998,144472.0
Cayman Islands,CYM,1998,36922.0
Cyprus,CYP,1998,914548.0
Czechia,CZE,1998,10294373.0
Germany,DEU,1998,82047195.0
Djibouti,DJI,1998,699352.0
Dominica,DMA,1998,69124.0
Denmark,DNK,1998,5304219.0
Dominican Republic,DOM,1998,8310362.0
Algeria,DZA,1998,30054133.0
East Asia & Pacific (excluding high income),EAP,1998,1781546477.0
Early-demographic dividend,EAR,1998,2416119734.0
East Asia & Pacific,EAS,1998,2010443502.0
Europe & Central Asia (excluding high income),ECA,1998,217104725.0
Europe & Central Asia,ECS,1998,863317613.0
Ecuador,ECU,1998,12251184.0
"Egypt, Arab Rep.",EGY,1998,69943294.0
Euro area,EMU,1998,323976358.0
Eritrea,ERI,1998,2180419.0
Spain,ESP,1998,40223509.0
Estonia,EST,1998,1386156.0
Ethiopia,ETH,1998,63363524.0
European Union,EUU,1998,428120105.0
Fragile and conflict affected situations,FCS,1998,594968744.0
Finland,FIN,1998,5153498.0
Fiji,FJI,1998,822258.0
France,FRA,1998,60190684.0
Faroe Islands,FRO,1998,44674.0
"Micronesia, Fed. Sts.",FSM,1998,111377.0
Gabon,GAB,1998,1211736.0
United Kingdom,GBR,1998,58487141.0
Georgia,GEO,1998,4243607.0
Ghana,GHA,1998,18688036.0
Gibraltar,GIB,1998,27650.0
Guinea,GIN,1998,8081990.0
"Gambia, The",GMB,1998,1376987.0
Guinea-Bissau,GNB,1998,1187473.0
Equatorial Guinea,GNQ,1998,641474.0
Greece,GRC,1998,10720509.0
Grenada,GRD,1998,106009.0
Greenland,GRL,1998,56100.0
Guatemala,GTM,1998,11139145.0
Guam,GUM,1998,156237.0
Guyana,GUY,1998,763586.0
High income,HIC,1998,1242897726.0
"Hong Kong SAR, China",HKG,1998,6543700.0
Honduras,HND,1998,6234431.0
Heavily indebted poor countries (HIPC),HPC,1998,455939263.0
Croatia,HRV,1998,4532135.0
Haiti,HTI,1998,8002143.0
Hungary,HUN,1998,10266570.0
IBRD only,IBD,1998,3884078902.0
IDA & IBRD total,IBT,1998,4963254080.0
IDA total,IDA,1998,1079175178.0
IDA blend,IDB,1998,374262946.0
Indonesia,IDN,1998,209826788.0
IDA only,IDX,1998,704912232.0
Isle of Man,IMN,1998,73861.0
India,IND,1998,1018665080.0
Ireland,IRL,1998,3712696.0
"Iran, Islamic Rep.",IRN,1998,64519859.0
Iraq,IRQ,1998,22884399.0
Iceland,ISL,1998,274047.0
Israel,ISR,1998,5971000.0
Italy,ITA,1998,56906744.0
Jamaica,JAM,1998,2569736.0
Jordan,JOR,1998,5164284.0
Japan,JPN,1998,126400000.0
Kazakhstan,KAZ,1998,15647785.0
Kenya,KEN,1998,28888057.0
Kyrgyz Republic,KGZ,1998,4769015.0
Cambodia,KHM,1998,12058173.0
Kiribati,KIR,1998,85657.0
St. Kitts and Nevis,KNA,1998,43998.0
"Korea, Rep.",KOR,1998,46286503.0
Kuwait,KWT,1998,1844302.0
Latin America & Caribbean (excluding high income),LAC,1998,449283157.0
Lao PDR,LAO,1998,5248266.0
Lebanon,LBN,1998,4181281.0
Liberia,LBR,1998,2670124.0
Libya,LBY,1998,5140704.0
St. Lucia,LCA,1998,154677.0
Latin America & Caribbean,LCN,1998,504952583.0
Least developed countries: UN classification,LDC,1998,641401023.0
Low income,LIC,1998,305718387.0
Liechtenstein,LIE,1998,31668.0
Sri Lanka,LKA,1998,18596003.0
Lower middle income,LMC,1998,2041752501.0
Low & middle income,LMY,1998,4664177477.0
Lesotho,LSO,1998,1998049.0
Late-demographic dividend,LTE,1998,2010169496.0
Lithuania,LTU,1998,3549331.0
Luxembourg,LUX,1998,424700.0
Latvia,LVA,1998,2410019.0
"Macao SAR, China",MAC,1998,422300.0
St. Martin (French part),MAF,1998,29107.0
Morocco,MAR,1998,27621648.0
Monaco,MCO,1998,32267.0
Moldova,MDA,1998,2935227.0
Madagascar,MDG,1998,15489364.0
Maldives,MDV,1998,272723.0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1998,472047033.0
Mexico,MEX,1998,95575245.0
Marshall Islands,MHL,1998,49717.0
Middle income,MIC,1998,4358459090.0
North Macedonia,MKD,1998,2007523.0
Mali,MLI,1998,10919573.0
Malta,MLT,1998,385287.0
Myanmar,MMR,1998,44257793.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1998,442475967.0
Montenegro,MNE,1998,607662.0
Mongolia,MNG,1998,2323809.0
Northern Mariana Islands,MNP,1998,61337.0
Mozambique,MOZ,1998,17340464.0
Mauritania,MRT,1998,2474651.0
Mauritius,MUS,1998,1160421.0
Malawi,MWI,1998,10792876.0
Malaysia,MYS,1998,21906713.0
North America,NAC,1998,306069812.0
Namibia,NAM,1998,1732745.0
New Caledonia,NCL,1998,214047.0
Niger,NER,1998,10741413.0
Nigeria,NGA,1998,119846254.0
Nicaragua,NIC,1998,4883655.0
Netherlands,NLD,1998,15707209.0
Norway,NOR,1998,4431464.0
Nepal,NPL,1998,23680357.0
Nauru,NRU,1998,10198.0
New Zealand,NZL,1998,3815000.0
OECD members,OED,1998,1184928348.0
Oman,OMN,1998,2222489.0
Other small states,OSS,1998,9746302.0
Pakistan,PAK,1998,146522356.0
Panama,PAN,1998,2893914.0
Peru,PER,1998,25738095.0
Philippines,PHL,1998,75791024.0
Palau,PLW,1998,18524.0
Papua New Guinea,PNG,1998,5166390.0
Poland,POL,1998,38663481.0
Pre-demographic dividend,PRE,1998,531450214.0
Puerto Rico (US),PRI,1998,3781101.0
"Korea, Dem. People's Rep.",PRK,1998,23311564.0
Portugal,PRT,1998,10160196.0
Paraguay,PRY,1998,4900025.0
West Bank and Gaza,PSE,1998,2776568.0
Pacific island small states,PSS,1998,1984859.0
Post-demographic dividend,PST,1998,1011086034.0
French Polynesia,PYF,1998,232891.0
Qatar,QAT,1998,580540.0
Romania,ROU,1998,22507344.0
Russian Federation,RUS,1998,147670784.0
Rwanda,RWA,1998,8081681.0
South Asia,SAS,1998,1191405930.0
Saudi Arabia,SAU,1998,14922185.0
Sudan,SDN,1998,26458999.0
Senegal,SEN,1998,9502952.0
Singapore,SGP,1998,3927213.0
Solomon Islands,SLB,1998,419071.0
Sierra Leone,SLE,1998,4295785.0
El Salvador,SLV,1998,5880781.0
San Marino,SMR,1998,26125.0
Somalia,SOM,1998,8155417.0
Serbia,SRB,1998,7567745.0
Sub-Saharan Africa (excluding high income),SSA,1998,582361221.0
South Sudan,SSD,1998,5620068.0
Sub-Saharan Africa,SSF,1998,645803591.0
Small states,SST,1998,15624755.0
Sao Tome and Principe,STP,1998,140751.0
Suriname,SUR,1998,457406.0
Slovak Republic,SVK,1998,5390516.0
Slovenia,SVN,1998,1981629.0
Sweden,SWE,1998,8850974.0
Eswatini,SWZ,1998,1019653.0
Sint Maarten (Dutch part),SXM,1998,31193.0
Seychelles,SYC,1998,78846.0
Syrian Arab Republic,SYR,1998,15820413.0
Turks and Caicos Islands,TCA,1998,17212.0
Chad,TCD,1998,7938840.0
East Asia & Pacific (IDA & IBRD countries),TEA,1998,1758263635.0
Europe & Central Asia (IDA & IBRD countries),TEC,1998,438735255.0
Togo,TGO,1998,4860913.0
Thailand,THA,1998,61522630.0
Tajikistan,TJK,1998,6176397.0
Turkmenistan,TKM,1998,4410507.0
